id,xmin,ymin,xmax,ymax,label,score,image_name
499,104.51432037353516,418.1562194824219,194.05181884765625,497.9722595214844,27,0.9999998807907104,183
500,173.2822723388672,372.3658752441406,245.7433319091797,487.5793762207031,89,0.9999998807907104,183
501,111.99827575683594,271.009765625,191.4148712158203,384.4892578125,2,0.9999998807907104,183
502,270.5523986816406,366.4924011230469,327.91375732421875,423.1174011230469,22,1.0,184
503,72.53601837158203,357.8053283691406,214.58631896972656,480.4486083984375,52,0.9999998807907104,184
504,155.52671813964844,347.3168640136719,260.8309631347656,436.81878662109375,52,0.9999998807907104,185
505,162.69119262695312,304.657958984375,287.9790344238281,372.1612548828125,52,0.9999992847442627,185
506,125.18392944335938,397.96917724609375,187.9541015625,459.37823486328125,40,1.0,186
507,202.0082550048828,451.5901794433594,265.61663818359375,514.0843505859375,40,1.0,186
508,203.8202667236328,334.1905212402344,291.59637451171875,420.9734191894531,100,0.9999997615814209,186
509,150.46536254882812,392.099365234375,222.562744140625,459.41204833984375,40,0.9999998807907104,187
510,225.36883544921875,187.54925537109375,314.1569519042969,277.97283935546875,100,0.9999995231628418,187
511,107.63981628417969,327.70953369140625,176.68629455566406,374.7409973144531,8,1.0,188
512,143.75430297851562,351.255859375,199.708251953125,407.7673645019531,64,1.0,188
513,268.3447265625,314.76556396484375,318.0013427734375,366.9295349121094,64,0.9999990463256836,188
514,79.20092010498047,412.2824401855469,121.42491149902344,454.8948059082031,46,0.999998927116394,188
515,256.7056884765625,310.2161865234375,325.47430419921875,377.73651123046875,64,0.9999998807907104,189
516,308.426513671875,209.25843811035156,384.6590576171875,286.2972717285156,64,0.9999997615814209,189
517,200.61961364746094,141.96109008789062,251.22860717773438,193.3433837890625,46,0.9999970197677612,189
518,245.60121154785156,384.282470703125,351.18902587890625,439.4961853027344,89,1.0,190
519,105.25418853759766,313.720458984375,183.81332397460938,425.1663513183594,10,1.0,190
520,245.0781707763672,336.2851867675781,303.7220764160156,396.3053283691406,51,1.0,190
521,274.01153564453125,275.524169921875,337.54144287109375,337.73931884765625,64,0.9999998807907104,190
522,130.68955993652344,204.83346557617188,223.97549438476562,279.168701171875,89,0.9999998807907104,190
523,118.3962173461914,252.61624145507812,180.2775421142578,310.5064697265625,64,0.9999998807907104,190
524,159.40322875976562,315.08306884765625,218.31048583984375,373.77069091796875,51,0.9999997615814209,190
525,224.49598693847656,208.0332794189453,275.86712646484375,323.72650146484375,10,0.9999997615814209,190
526,177.8350067138672,322.1119689941406,236.63137817382812,379.5260009765625,64,1.0,191
527,203.04063415527344,272.3439636230469,308.22900390625,346.7410888671875,10,0.9999998807907104,191
528,187.64654541015625,219.27854919433594,247.27879333496094,274.5790100097656,51,0.9999998807907104,191
529,133.88697814941406,290.0284118652344,191.50430297851562,348.00714111328125,64,0.9999998807907104,191
530,267.05731201171875,344.25848388671875,324.517333984375,400.4363708496094,51,0.9999997615814209,191
531,93.64369201660156,231.92520141601562,207.57992553710938,297.7562561035156,10,0.9999996423721313,191
532,229.72877502441406,339.9375915527344,274.8350830078125,439.9085693359375,89,0.9999988079071045,191
533,63.5966682434082,304.29345703125,139.37664794921875,376.8002014160156,64,1.0,192
534,132.1876678466797,268.4169921875,209.99302673339844,400.4408264160156,10,0.9999998807907104,192
535,186.96981811523438,283.48358154296875,254.19667053222656,399.1300354003906,89,0.9999998807907104,192
536,154.49046325683594,185.33197021484375,225.52664184570312,251.95925903320312,51,0.9999998807907104,192
537,94.95997619628906,245.12168884277344,167.5189208984375,309.7041015625,51,0.9999998807907104,192
538,209.64913940429688,218.55868530273438,283.188232421875,289.4028015136719,64,0.9999996423721313,192
539,231.46885681152344,286.5556945800781,300.2581481933594,417.8791198730469,10,0.9999995231628418,192
540,147.40264892578125,263.7206115722656,231.6515655517578,349.2139587402344,64,0.9999998807907104,193
541,225.52273559570312,246.4141082763672,310.7037353515625,331.44061279296875,64,0.9999997615814209,193
542,69.85221862792969,309.6688232421875,129.68955993652344,367.96435546875,64,1.0,194
543,127.00299835205078,312.7626953125,241.06834411621094,360.9000244140625,10,1.0,194
544,124.78142547607422,250.0862579345703,176.19183349609375,307.34356689453125,64,1.0,194
545,101.0975341796875,355.0683288574219,216.94712829589844,421.21435546875,10,0.9999998807907104,194
546,165.81912231445312,191.8318328857422,222.2819061279297,247.3297882080078,51,0.9999998807907104,194
547,211.2270050048828,218.8008575439453,263.76239013671875,309.4902038574219,89,0.9999997615814209,194
548,169.35382080078125,256.81597900390625,218.61573791503906,310.8446960449219,51,0.9999943971633911,194
549,277.0211486816406,279.0328369140625,325.7679443359375,324.3163757324219,64,0.999998927116394,195
550,178.0614471435547,367.5775146484375,226.0555877685547,415.2438049316406,64,0.9999980926513672,195
551,185.18641662597656,276.2228088378906,215.6929168701172,303.36737060546875,46,0.9999908208847046,195
552,149.44154357910156,250.83447265625,212.52708435058594,305.3877258300781,64,0.9999998807907104,196
553,292.4250183105469,251.7482452392578,357.2720947265625,306.169921875,64,0.9999997615814209,196
554,149.21429443359375,320.0962219238281,204.59173583984375,365.7554626464844,64,1.0,197
555,202.99000549316406,396.58770751953125,263.07476806640625,451.5887451171875,64,0.9999998807907104,197
556,225.81419372558594,295.548583984375,256.6484069824219,325.2999267578125,46,0.9999935626983643,197
557,140.57861328125,253.7078094482422,238.32752990722656,319.9732971191406,-1,0.8626718521118164,197
558,175.12713623046875,334.1786193847656,219.3897247314453,373.2692565917969,46,0.9999995231628418,198
559,261.8750305175781,139.90122985839844,387.0096740722656,275.02996826171875,-1,0.5161942839622498,198
560,132.7754364013672,183.18344116210938,250.65028381347656,270.44989013671875,-1,0.43920376896858215,198
561,144.83885192871094,492.44720458984375,207.18304443359375,558.1179809570312,46,0.14929671585559845,198
562,189.33200073242188,249.82569885253906,248.25306701660156,309.28997802734375,46,0.9999998807907104,199
563,255.9479522705078,392.06878662109375,353.7702941894531,464.56549072265625,89,1.0,200
564,105.246337890625,340.8727111816406,168.7965850830078,405.083984375,64,1.0,200
565,284.236572265625,206.55609130859375,362.49993896484375,306.4847106933594,61,0.9999998807907104,200
566,306.1883544921875,295.3985900878906,367.987548828125,358.01678466796875,64,0.9999997615814209,200
567,110.28431701660156,245.98464965820312,187.92779541015625,351.4250793457031,61,0.9999997615814209,200
568,305.7161865234375,254.28248596191406,373.6759338378906,320.018310546875,64,1.0,201
569,158.1185760498047,270.300048828125,223.03440856933594,337.99993896484375,64,1.0,201
570,187.03663635253906,306.25244140625,278.78466796875,400.6091003417969,89,1.0,201
571,200.95474243164062,404.4499816894531,335.5564880371094,470.42205810546875,61,0.9999998807907104,201
572,256.2637023925781,352.73358154296875,391.0125427246094,409.78607177734375,61,0.9999998807907104,201
573,221.63961791992188,304.567138671875,321.8509826660156,414.9884948730469,26,1.0,202
574,164.54458618164062,407.2747802734375,257.8946533203125,528.10888671875,26,1.0,202
575,275.29449462890625,357.2866516113281,377.5113525390625,432.3979797363281,91,0.9999998807907104,202
576,50.32219696044922,200.72149658203125,148.47998046875,285.75604248046875,91,0.9999998807907104,202
577,135.64393615722656,310.4528503417969,255.3169403076172,378.1675109863281,26,1.0,203
578,175.84158325195312,361.19207763671875,292.2168884277344,433.7372131347656,26,1.0,203
579,128.41839599609375,393.4358825683594,190.32974243164062,489.5198059082031,91,0.9999998807907104,203
580,283.5474853515625,333.97674560546875,356.8531494140625,427.2506103515625,91,0.9999996423721313,203
581,249.36610412597656,335.4584045410156,310.2948303222656,430.6524963378906,91,0.9999997615814209,204
582,132.58636474609375,313.4437255859375,253.81529235839844,366.28173828125,26,0.9999997615814209,204
583,67.47657775878906,304.5175476074219,135.09129333496094,401.1982727050781,91,0.9999997615814209,204
584,204.0856170654297,357.5600891113281,288.4580078125,471.1268005371094,26,0.9999980926513672,204
585,147.58721923828125,349.46258544921875,278.302490234375,402.451416015625,26,0.9999998807907104,205
586,111.25598907470703,305.9742431640625,244.6784210205078,363.1834411621094,26,0.9999997615814209,205
587,198.3645782470703,328.9137878417969,236.7202606201172,364.9150695800781,46,0.9999997615814209,206
588,257.7300109863281,319.7748107910156,323.71435546875,363.3636474609375,8,1.0,207
589,182.19786071777344,361.19195556640625,215.7967987060547,393.2876281738281,46,0.9999994039535522,207
590,154.7820587158203,318.76800537109375,193.8776092529297,357.2685852050781,31,0.9999991655349731,207
591,124.58511352539062,332.33685302734375,179.5227813720703,386.33905029296875,59,0.9999998807907104,208
592,192.3036651611328,268.6576843261719,250.34107971191406,324.7970886230469,59,0.9999998807907104,208
593,171.1656951904297,334.7910461425781,228.40882873535156,477.0728759765625,61,0.9999998807907104,208
594,174.22657775878906,280.5352478027344,236.31138610839844,378.8956604003906,89,0.9999998807907104,209
595,207.46717834472656,253.546875,326.8448486328125,303.899658203125,61,0.9999995231628418,209
596,315.153564453125,208.2948455810547,368.5871887207031,328.014892578125,61,0.9999990463256836,209
597,223.47557067871094,209.69374084472656,311.3172607421875,337.5150146484375,89,1.0,210
598,274.782958984375,152.3002471923828,408.53680419921875,266.6313171386719,61,1.0,210
599,258.9041442871094,247.71856689453125,353.7061767578125,400.3861083984375,61,0.9999998807907104,210
600,305.8440246582031,322.424560546875,366.71649169921875,403.11572265625,10,0.9999998807907104,211
601,341.75970458984375,275.99615478515625,388.70062255859375,362.5343322753906,10,0.9999995231628418,211
602,312.47174072265625,257.35302734375,350.67779541015625,329.5877990722656,89,0.9999982118606567,211
603,337.3603515625,224.72300720214844,388.903076171875,276.7528076171875,103,0.9999971389770508,211
604,281.94659423828125,198.13018798828125,355.011962890625,322.1056823730469,10,1.0,212
605,216.34310913085938,215.53741455078125,308.7784118652344,332.734130859375,10,0.9999995231628418,212
606,278.91192626953125,114.2002944946289,366.9531555175781,215.18692016601562,91,0.9999995231628418,212
607,157.64186096191406,240.9020233154297,275.2506408691406,353.7483825683594,104,0.99998939037323,212
608,173.32244873046875,198.62518310546875,262.8353576660156,281.61676025390625,26,1.0,213
609,131.2913818359375,213.67874145507812,212.92994689941406,284.81976318359375,91,0.9999998807907104,213
610,218.54153442382812,177.66854858398438,273.6501770019531,231.38372802734375,64,0.9999998807907104,213
611,160.26844787597656,345.934326171875,265.3614807128906,407.15118408203125,26,0.9999998807907104,213
612,240.84315490722656,459.0722351074219,290.9969177246094,509.9527282714844,64,0.9999997615814209,213
613,151.91952514648438,278.8792724609375,207.74903869628906,332.3253479003906,64,0.9999996423721313,213
614,178.91505432128906,291.8522033691406,297.5504455566406,366.9800109863281,26,1.0,214
615,125.1472396850586,270.9295349121094,185.8426055908203,334.22259521484375,64,0.9999998807907104,214
616,171.0159912109375,204.59767150878906,237.9370574951172,267.23895263671875,64,0.9999998807907104,214
617,260.7915954589844,316.056884765625,376.21490478515625,410.2593078613281,26,0.9999997615814209,214
618,201.54632568359375,352.64019775390625,264.90069580078125,415.0450134277344,64,0.9999998807907104,215
619,168.4017791748047,215.1147918701172,226.54959106445312,275.13330078125,64,0.9999998807907104,215
620,150.1136474609375,266.5679626464844,251.84861755371094,369.4177551269531,26,0.9999998807907104,215
621,91.19915771484375,210.1856689453125,171.2420654296875,305.4932556152344,91,0.9999998807907104,215
622,251.1792449951172,294.5143127441406,380.5793762207031,350.4453125,26,0.9999998807907104,215
623,191.51829528808594,270.1148986816406,240.87547302246094,379.3387451171875,26,0.9999998807907104,216
624,79.94945526123047,300.7427062988281,174.16046142578125,352.675537109375,91,0.9999998807907104,216
625,220.8667755126953,375.39959716796875,330.5966796875,426.9398193359375,26,0.9999997615814209,216
626,143.31338500976562,340.57794189453125,200.9111785888672,396.3583068847656,64,0.9999997615814209,216
627,317.83197021484375,246.04296875,377.52374267578125,306.89227294921875,64,0.9999996423721313,216
628,244.17501831054688,322.43231201171875,348.89080810546875,409.6292724609375,89,0.9999998807907104,217
629,277.4726867675781,392.9910888671875,325.0043029785156,441.1015930175781,28,0.9999995231628418,217
630,118.7117691040039,357.47283935546875,169.2924041748047,406.2728271484375,28,0.9999995231628418,217
631,188.4737548828125,254.98130798339844,306.1572265625,342.2873229980469,89,1.0,218
632,180.2226104736328,285.7146911621094,229.15469360351562,333.8298034667969,28,0.9999997615814209,219
633,238.17140197753906,334.2100524902344,287.60791015625,385.3018493652344,28,0.9999996423721313,219
634,92.48457336425781,334.4744873046875,165.7174835205078,371.4794921875,29,1.0,220
635,88.21338653564453,436.2769470214844,226.35313415527344,517.1989135742188,10,1.0,220
636,236.51918029785156,342.15118408203125,353.38641357421875,398.3151550292969,89,0.9999998807907104,220
637,147.962158203125,282.78778076171875,279.69317626953125,350.25238037109375,10,0.9999998807907104,220
638,199.4771270751953,384.5713806152344,267.31378173828125,429.8780822753906,29,0.9999994039535522,220
639,89.10543823242188,102.25701141357422,211.1287078857422,222.74075317382812,43,1.0,221
640,111.08853912353516,243.60011291503906,190.53749084472656,352.1355285644531,89,0.9999998807907104,221
641,218.5159454345703,284.8456115722656,292.4911804199219,419.8319091796875,43,0.9999998807907104,221
642,179.9337615966797,213.97877502441406,297.5796813964844,274.1133117675781,89,0.9999998807907104,221
643,133.90611267089844,348.20458984375,215.0400390625,427.166015625,100,0.9999995231628418,221
644,164.0750274658203,228.19186401367188,259.4649963378906,326.6442565917969,55,0.9999996423721313,222
645,261.76800537109375,334.79150390625,322.359130859375,387.43316650390625,37,0.9999998807907104,223
646,149.09933471679688,276.3650207519531,251.87144470214844,380.1189880371094,55,0.9999998807907104,223
647,170.7532958984375,266.41644287109375,226.77125549316406,327.6217346191406,37,1.0,224
648,243.79666137695312,241.04446411132812,345.6376647949219,339.0168762207031,55,0.9999992847442627,224
649,204.84902954101562,282.2729797363281,296.83587646484375,375.4195861816406,55,0.9999998807907104,225
650,225.7235107421875,264.46990966796875,286.0401306152344,402.0772705078125,20,0.9999998807907104,226
651,260.49371337890625,216.84962463378906,343.3926086425781,347.70477294921875,20,0.9999997615814209,226
652,165.14630126953125,368.101806640625,284.6658020019531,451.8962097167969,87,0.9999998807907104,227
653,233.63430786132812,320.9527587890625,273.926513671875,408.24468994140625,87,0.9999998807907104,228
654,243.84066772460938,373.6840515136719,304.3935241699219,415.62677001953125,42,0.9999998807907104,229
655,217.72250366210938,309.4704895019531,280.1053161621094,344.9820556640625,42,0.9999994039535522,229
656,184.5986328125,270.96148681640625,287.4229736328125,372.62091064453125,56,0.9999997615814209,230
657,197.7646942138672,214.33705139160156,251.2634735107422,271.530517578125,37,0.9999996423721313,230
658,173.72149658203125,243.3082275390625,243.17530822753906,335.4161071777344,56,0.9999997615814209,231
659,171.87118530273438,291.3446044921875,272.8576965332031,362.6215515136719,56,0.9999998807907104,232
660,273.86505126953125,325.5774230957031,338.3750305175781,362.6089782714844,37,1.0,233
661,74.83401489257812,254.1735382080078,188.29058837890625,320.5584411621094,56,0.9999998807907104,233
662,204.4351348876953,329.7461242675781,269.68707275390625,415.86883544921875,56,0.9999998807907104,234
663,209.0476531982422,264.37420654296875,255.20162963867188,301.3763732910156,37,0.9999997615814209,234
664,162.563720703125,257.4603271484375,258.01397705078125,322.4316101074219,56,0.9999997615814209,235
665,232.99693298339844,282.3479309082031,274.9881896972656,323.1907043457031,37,1.0,236
666,178.53744506835938,303.7645263671875,252.0211639404297,384.58935546875,56,0.9999991655349731,236
667,180.9920654296875,250.45626831054688,257.0141296386719,332.4786682128906,56,1.0,237
668,128.5697784423828,236.96389770507812,208.2041778564453,339.9285888671875,56,0.9999998807907104,238
669,240.18128967285156,351.812744140625,300.9508056640625,383.47125244140625,37,0.9999997615814209,238
670,71.9808349609375,428.01129150390625,170.9718780517578,521.1920776367188,26,1.0,239
671,120.53074645996094,416.3554382324219,238.82652282714844,509.89434814453125,104,1.0,239
672,125.0516128540039,356.1764221191406,217.20654296875,414.6339416503906,91,1.0,239
673,210.6154327392578,338.0293273925781,326.358642578125,428.09814453125,26,1.0,239
674,92.0643539428711,292.70733642578125,175.75399780273438,377.4366760253906,91,0.9999997615814209,239
675,255.7888946533203,36.03823471069336,352.7151184082031,91.96735382080078,-1,0.9999452829360962,239
676,206.6145477294922,417.8192138671875,279.0262451171875,492.91998291015625,64,0.9999997615814209,240
677,199.49114990234375,353.6280517578125,272.25390625,420.7974548339844,64,0.9999997615814209,240
678,214.68797302246094,312.77252197265625,257.3564147949219,357.1301574707031,46,0.9999997615814209,240
679,171.41314697265625,345.099609375,234.36770629882812,408.5848083496094,64,1.0,241
680,119.57827758789062,306.35479736328125,187.63107299804688,373.4964904785156,64,1.0,241
681,201.19827270507812,367.6001892089844,265.9884948730469,446.0380554199219,8,0.9999998807907104,241
682,171.21286010742188,345.055419921875,230.01971435546875,418.3612060546875,64,1.0,242
683,235.26596069335938,411.29998779296875,279.514404296875,457.8009338378906,46,0.9999998807907104,242
684,175.17041015625,387.6997375488281,247.9422149658203,477.3547058105469,8,0.9999997615814209,242
685,220.31576538085938,327.9421081542969,295.0580749511719,396.33599853515625,64,0.9999997615814209,242
686,237.26707458496094,285.238525390625,281.68780517578125,337.7518615722656,8,0.9999998807907104,243
687,222.8740997314453,256.26953125,267.89544677734375,302.7126159667969,64,0.9999996423721313,243
688,191.2399139404297,287.1390075683594,236.84873962402344,335.2703857421875,64,0.999998927116394,243
689,195.80560302734375,379.18328857421875,251.9466552734375,436.3169250488281,64,1.0,244
690,164.60577392578125,408.4639892578125,218.88058471679688,480.87701416015625,8,0.9999998807907104,244
691,164.42225646972656,328.90399169921875,215.52011108398438,384.5445251464844,64,0.9999996423721313,244
692,156.93930053710938,373.4656066894531,196.33737182617188,412.54071044921875,46,0.9999898672103882,244
693,271.9738464355469,213.34817504882812,349.45977783203125,339.27166748046875,89,1.0,245
694,125.68330383300781,215.38694763183594,223.9076385498047,306.4578552246094,89,0.9999998807907104,245
695,223.9481964111328,226.37570190429688,289.3124084472656,329.3853454589844,89,0.9999994039535522,245
696,243.04713439941406,318.337890625,359.0562438964844,418.2657775878906,61,1.0,246
697,143.44154357910156,272.73681640625,190.54708862304688,319.7657775878906,63,0.9999998807907104,246
698,290.62005615234375,282.6796875,354.8246765136719,349.546142578125,64,0.9999997615814209,246
699,137.46714782714844,319.89251708984375,188.5123748779297,366.1080017089844,63,0.9999992847442627,246
700,246.57554626464844,294.5377197265625,335.696533203125,382.0574951171875,79,0.9999997615814209,247
701,171.76719665527344,239.57379150390625,226.78424072265625,287.8976135253906,31,0.9999983310699463,247
702,207.99359130859375,192.80410766601562,269.3018493652344,244.22055053710938,15,0.9999998807907104,248
703,255.5608673095703,231.94960021972656,300.6436767578125,275.9920959472656,31,0.9999983310699463,248
704,249.92123413085938,331.0744323730469,289.7966003417969,377.94805908203125,31,0.9999998807907104,249
705,189.53489685058594,387.5089111328125,228.2358856201172,427.5722351074219,46,0.9999998807907104,249
706,217.71621704101562,375.34716796875,274.1978454589844,432.5997314453125,12,0.9999996423721313,250
707,176.2067413330078,348.9295959472656,216.37689208984375,391.5126953125,46,0.9999994039535522,251
708,224.6481170654297,312.0323486328125,265.37939453125,353.2704162597656,64,0.999998927116394,252
709,208.3362579345703,403.1925964355469,247.84129333496094,442.74591064453125,64,0.9999986886978149,252
710,138.97560119628906,261.8939208984375,167.61607360839844,288.04656982421875,46,0.9997434020042419,252
711,309.774169921875,475.2366027832031,443.1822814941406,543.88720703125,-1,0.9978563189506531,252
712,202.3074951171875,66.93810272216797,257.75592041015625,125.99693298339844,64,0.9999998807907104,253
713,273.6028137207031,152.9438934326172,322.90106201171875,209.82647705078125,64,0.9999998807907104,253
714,99.2088394165039,376.9834899902344,141.5626678466797,419.9949035644531,46,0.9999996423721313,253
715,251.59344482421875,397.0743103027344,289.2774353027344,440.8059997558594,31,0.9999994039535522,253
716,187.50650024414062,237.655029296875,263.9042053222656,282.27398681640625,99,1.0,254
717,137.6468048095703,341.8847351074219,203.02325439453125,416.3761291503906,99,0.9999998807907104,254
718,209.52618408203125,209.13462829589844,240.83041381835938,240.06814575195312,7,0.9999997615814209,254
719,258.62939453125,352.4515686035156,291.0532531738281,384.06866455078125,7,0.9999997615814209,254
720,167.8721923828125,462.7631530761719,302.3726501464844,590.5675659179688,99,0.9999998807907104,255
721,216.2938232421875,220.1997528076172,276.5422668457031,333.4064025878906,99,0.9999997615814209,255
722,299.39813232421875,165.97547912597656,342.930419921875,206.667724609375,7,0.9999997615814209,255
723,227.675048828125,193.48243713378906,272.68511962890625,229.42613220214844,7,0.9999995231628418,255
724,134.5543975830078,362.7724914550781,198.39686584472656,438.38568115234375,99,1.0,256
725,235.20851135253906,316.5601501464844,314.9184875488281,356.86883544921875,99,0.9999995231628418,256
726,253.25827026367188,374.6056823730469,286.5351257324219,407.1019287109375,7,0.9999992847442627,256
727,236.37306213378906,294.9033508300781,269.47955322265625,322.5453186035156,7,0.9999988079071045,256
728,285.822509765625,270.7974548339844,356.65936279296875,391.64605712890625,19,0.9999998807907104,257
729,160.80650329589844,339.66546630859375,234.6778106689453,453.0897216796875,19,0.9999998807907104,257
730,91.14447021484375,350.70965576171875,148.6907501220703,405.0071716308594,73,0.9999997615814209,257
731,245.52578735351562,313.7058410644531,310.4617004394531,449.7134094238281,104,0.9999996423721313,257
732,122.10291290283203,218.54823303222656,212.1135711669922,305.4888000488281,89,0.9999996423721313,257
733,219.6519775390625,259.1150207519531,283.43194580078125,308.76220703125,73,0.9999994039535522,257
734,72.62873840332031,322.6272888183594,172.92422485351562,452.7301940917969,104,1.0,258
735,196.71389770507812,255.48036193847656,259.2996826171875,387.9013671875,19,1.0,258
736,287.45843505859375,150.54026794433594,362.4903564453125,287.31585693359375,19,0.9999998807907104,258
737,241.9593048095703,318.439453125,315.3634033203125,424.7744445800781,89,0.9999997615814209,258
738,153.23353576660156,343.3700866699219,312.0728759765625,422.866455078125,69,0.9999998807907104,259
739,217.19776916503906,403.8341369628906,389.3626708984375,471.16497802734375,69,0.9999990463256836,259
740,231.5050811767578,259.05682373046875,274.7896423339844,303.4325256347656,46,0.9999998807907104,260
741,356.2922668457031,142.98065185546875,478.6180114746094,225.54464721679688,69,0.9999998807907104,260
742,327.45660400390625,202.62950134277344,394.9583740234375,336.87664794921875,69,0.9999996423721313,260
743,139.6593475341797,377.0404968261719,185.28128051757812,422.3410339355469,46,0.9999988079071045,261
744,280.2640380859375,260.39569091796875,420.0693054199219,334.40863037109375,69,0.9999998807907104,262
745,334.94525146484375,226.2675323486328,379.6761474609375,272.1841125488281,46,0.9999996423721313,262
746,78.62570190429688,249.95635986328125,147.20208740234375,381.0985412597656,69,0.9999990463256836,262
747,222.34071350097656,252.43959045410156,320.6504211425781,346.9577331542969,69,0.9999998807907104,263
748,14.441601753234863,439.9864196777344,140.47564697265625,490.7995300292969,69,0.9999978542327881,263
749,126.32425689697266,371.3556823730469,180.2443389892578,418.4097900390625,46,0.9999996423721313,264
750,127.18722534179688,67.70236206054688,277.5874938964844,212.0162811279297,-1,0.8874052166938782,264
751,160.65463256835938,326.59027099609375,208.85711669921875,373.9750061035156,46,0.9999991655349731,265
752,168.52944946289062,171.78016662597656,224.45660400390625,230.61781311035156,41,1.0,266
753,250.6088409423828,357.1117248535156,296.908935546875,405.7036437988281,46,0.9999995231628418,266
754,341.5033264160156,324.1231384277344,396.516845703125,375.2253112792969,46,0.9999922513961792,266
755,376.47723388671875,362.6329040527344,399.4718322753906,391.9220275878906,46,0.14511503279209137,266
756,338.0898742675781,295.93035888671875,375.657470703125,328.3657531738281,46,0.11147590726613998,266
757,153.25418090820312,304.59490966796875,190.43161010742188,340.60040283203125,-1,0.9999998807907104,267
758,182.3875732421875,351.6069641113281,256.40887451171875,425.3485107421875,48,1.0,268
759,219.06788635253906,158.8427276611328,285.04248046875,227.5572967529297,51,0.9999998807907104,268
760,325.09429931640625,190.68870544433594,418.26019287109375,244.10693359375,48,0.9999998807907104,268
761,304.5688171386719,337.9740905761719,386.6263732910156,478.55645751953125,10,0.9999998807907104,268
762,47.95384979248047,277.0552062988281,113.04936981201172,407.15557861328125,10,0.9999997615814209,268
763,198.51744079589844,273.9315490722656,257.8017272949219,332.79052734375,51,1.0,269
764,278.07489013671875,288.4975891113281,328.5314025878906,383.85223388671875,87,0.9999998807907104,269
765,134.2825164794922,316.6513366699219,193.96022033691406,376.1081237792969,51,0.9999997615814209,269
766,200.8474884033203,280.30792236328125,263.541015625,331.1761474609375,64,1.0,270
767,176.97422790527344,317.2774353027344,240.53427124023438,380.7220458984375,64,0.9999998807907104,270
768,206.81585693359375,231.6495819091797,291.4725646972656,292.1020202636719,79,0.9999998807907104,270
769,164.04945373535156,370.8188171386719,257.8531799316406,424.2136535644531,79,1.0,271
770,251.1457977294922,274.25823974609375,320.7972717285156,343.0299377441406,64,1.0,271
771,177.02276611328125,308.75030517578125,246.59690856933594,374.9289855957031,64,0.9999998807907104,271
772,206.91900634765625,337.7348937988281,269.82366943359375,400.442138671875,64,1.0,272
773,216.0509490966797,256.27288818359375,276.81903076171875,317.861083984375,64,0.9999998807907104,272
774,209.72901916503906,240.6870574951172,269.8443298339844,300.949462890625,64,1.0,273
775,242.33035278320312,317.6902160644531,303.61297607421875,378.3114929199219,64,0.9999998807907104,273
776,167.96932983398438,262.4189758300781,237.3782196044922,337.80499267578125,79,0.9999997615814209,273
777,271.2214660644531,386.71661376953125,372.4256286621094,487.44525146484375,10,0.9999998807907104,274
778,175.39566040039062,387.8448486328125,234.67514038085938,450.85882568359375,51,0.9999998807907104,274
779,360.71307373046875,348.3167724609375,425.1138916015625,410.685791015625,51,0.9999998807907104,274
780,57.85933303833008,268.12445068359375,131.75367736816406,379.22808837890625,10,0.9999998807907104,274
781,131.2769775390625,489.32977294921875,191.66160583496094,551.9881591796875,36,0.9999990463256836,274
782,238.28189086914062,267.8227233886719,305.3330383300781,334.1197814941406,54,1.0,275
783,187.5136260986328,234.87054443359375,275.07177734375,317.003173828125,54,0.9999998807907104,276
784,233.638671875,300.7727355957031,290.69464111328125,357.87713623046875,47,0.9999998807907104,276
785,232.66348266601562,260.556396484375,300.4057312011719,341.60406494140625,97,0.9999998807907104,277
786,174.81800842285156,265.044189453125,235.08348083496094,337.9665832519531,97,0.9999990463256836,277
787,324.7418212890625,96.51327514648438,362.75390625,137.81027221679688,97,0.999991774559021,277
788,151.3380889892578,209.3613739013672,214.8839569091797,298.3907165527344,97,0.9999995231628418,278
789,209.63926696777344,212.2574462890625,274.6426086425781,301.4896240234375,97,0.9999991655349731,278
790,308.85260009765625,304.5918273925781,371.1964416503906,356.33056640625,97,0.9999998807907104,279
791,190.2054443359375,279.3349304199219,285.7855224609375,367.254638671875,97,0.9999994039535522,280
792,150.71148681640625,360.1300354003906,205.46192932128906,418.2281494140625,64,1.0,281
793,183.77047729492188,411.2439880371094,238.35385131835938,473.48199462890625,64,1.0,281
794,196.8854217529297,338.1490783691406,246.32200622558594,390.3502197265625,64,0.9999998807907104,281
795,218.09695434570312,380.9426574707031,325.6130676269531,430.29229736328125,26,0.9999998807907104,281
796,135.63816833496094,292.88983154296875,203.4610137939453,362.76287841796875,91,0.9999998807907104,281
797,195.10806274414062,303.1438903808594,274.1956481933594,344.21905517578125,91,0.9999998807907104,281
798,93.455810546875,333.21221923828125,166.31219482421875,439.25640869140625,26,0.9999994039535522,281
799,247.3042755126953,335.7909851074219,286.91986083984375,366.9460144042969,74,0.9999991655349731,281
800,79.89378356933594,364.0506286621094,118.42325592041016,402.818359375,74,0.9999918937683105,281
801,201.007080078125,286.86639404296875,242.01673889160156,312.06134033203125,74,0.9999912977218628,281
802,103.03044891357422,332.6122741699219,138.2958984375,368.4180908203125,74,0.9999861717224121,281
803,262.17486572265625,284.4028015136719,322.186279296875,348.29583740234375,64,0.9999998807907104,282
804,283.29998779296875,412.66796875,355.4581298828125,480.6584167480469,64,0.9999998807907104,282
805,224.7613525390625,335.93292236328125,290.59405517578125,490.0883483886719,26,0.9999998807907104,282
